Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,,Hitachi,HDS723020BLA642 2TB,168,64.9,14955,https://hdd.userbenchmark.com/SpeedTest/1339/Hitachi-HDS723020BLA642
HDD,WD1502FAEX,WD,Black 1.5TB (2010),169,64.9,3569,https://hdd.userbenchmark.com/SpeedTest/3664/WDC-WD1502FAEX-007BA0
HDD,,WD,WD2001FASS-00U0B0 2TB,170,64.8,2690,https://hdd.userbenchmark.com/SpeedTest/1611/WDC-WD2001FASS-00U0B0
HDD,WD10PURX,WD,Purple 1TB (2014),171,64.6,8129,https://hdd.userbenchmark.com/SpeedTest/14824/WDC-WD10PURX-64D85Y0
HDD,,Toshiba,MK1002TSKB 1TB,172,64.5,467,https://hdd.userbenchmark.com/SpeedTest/6001/TOSHIBA-MK1002TSKB
HDD,WD30PURX,WD,Purple 3TB (2014),173,64.4,3100,https://hdd.userbenchmark.com/SpeedTest/15186/WDC-WD30PURX-64P
HDD,WD40EZRX,WD,Green 4TB (2013),174,64.3,18680,https://hdd.userbenchmark.com/WD-Green-4TB-2013/Rating/3516
HDD,WD10EZRX,WD,Green 1TB (2011),175,64.1,68458,https://hdd.userbenchmark.com/SpeedTest/1216/WDC-WD10EZRX-00A8LB0
HDD,,WD,WD30EURX 3TB,176,63.8,897,https://hdd.userbenchmark.com/SpeedTest/4058/WDC-WD30EURX-63T0FY0
HDD,,Seagate,ST31000524NS 1TB,177,63.4,2826,https://hdd.userbenchmark.com/SpeedTest/9641/ST31000524NS
HDD,,Hitachi,HDS721050DLE630 500GB,178,63,5589,https://hdd.userbenchmark.com/SpeedTest/1540/Hitachi-HDS721050DLE630
HDD,ST6000DM004,Seagate,Barracuda Pro 6TB (2016),179,62.7,122,https://hdd.userbenchmark.com/Seagate-Barracuda-Pro-6TB-2016/Rating/3900
HDD,,WD,WD30EURS-63SPKY0 3TB,180,62.2,1625,https://hdd.userbenchmark.com/SpeedTest/1387/WDC-WD30EURS-63SPKY0
HDD,WD30EZRX,WD,Green 3TB (2011),181,62.2,60986,https://hdd.userbenchmark.com/WD-Green-3TB-2011/Rating/1415
HDD,WD40E31X,WD,Blue SSHD 4TB (2015),182,62.1,1017,https://hdd.userbenchmark.com/SpeedTest/35578/WDC-WD40E31X-00HY4A0
HDD,WD5003ABYX,WD,RE4 500GB (2010),183,61.6,5250,https://hdd.userbenchmark.com/SpeedTest/5856/WDC-WD5003ABYX-01WERA1
HDD,HTS721010A9E630,HGST,Travelstar 7K1000 2.5" 1TB,184,61.4,320328,https://hdd.userbenchmark.com/SpeedTest/975/HGST-HTS721010A9E630
HDD,HD103SJ,Samsung,Spinpoint F3 1TB,185,61,83101,https://hdd.userbenchmark.com/Samsung-Spinpoint-F3-1TB/Rating/1848
HDD,ST5000DM000,Seagate,Barracuda Desktop 5TB,186,60.9,1861,https://hdd.userbenchmark.com/SpeedTest/17358/ST5000DM000-1FK178
HDD,WD2503ABYX,WD,RE4 250GB (2010),187,60.8,719,https://hdd.userbenchmark.com/SpeedTest/5792/WDC-WD2503ABYX-01WERA0
HDD,WD1003FBYZ,WD,Re 1TB (2013),188,60.3,1746,https://hdd.userbenchmark.com/SpeedTest/8573/WDC-WD1003FBYZ-010FB0
HDD,,Hitachi,HCS5C2020ALA632 2TB,189,60.3,694,https://hdd.userbenchmark.com/SpeedTest/1904/Hitachi-HCS5C2020ALA632
HDD,,Hitachi,HUA722010CLA330 1TB,190,60.2,3321,https://hdd.userbenchmark.com/SpeedTest/1380/Hitachi-HUA722010CLA330
HDD,,Hitachi,HTS721010A9 1TB,191,60.1,340,https://hdd.userbenchmark.com/SpeedTest/4115/HGST-HTS721010A9
HDD,,WD,WD1001FALS-41Y6A1 1TB,192,60.1,498,https://hdd.userbenchmark.com/SpeedTest/4052/WDC-WD1001FALS-41Y6A1
HDD,,Hitachi,HDS72101 1TB,193,59.8,965,https://hdd.userbenchmark.com/SpeedTest/3573/Hitachi-HDS72101
HDD,ST8000AS0002,Seagate,Archive HDD 8TB (2015),194,59.8,1214,https://hdd.userbenchmark.com/SpeedTest/30791/ST8000AS0002-1NA17Z
HDD,,Toshiba,MK1002TS 1TB,195,59.6,9,https://hdd.userbenchmark.com/SpeedTest/4326/TOSHIBA-MK1002TS
HDD,,Seagate,ST500DM005 HD502HJ 500GB,196,59.5,5816,https://hdd.userbenchmark.com/SpeedTest/3407/ST500DM005-HD502HJ
HDD,,,KingFast 128GB,197,59.5,12,https://hdd.userbenchmark.com/SpeedTest/9927/KingFast
HDD,,Samsung,HD322GJ 320GB,198,59.5,5962,https://hdd.userbenchmark.com/SpeedTest/3922/SAMSUNG-HD322GJ
HDD,WD1003FBYX,WD,RE4 1TB (2010),199,59.4,9687,https://hdd.userbenchmark.com/SpeedTest/4565/WDC-WD1003FBYX-01Y7B0
HDD,,Seagate,Backup+ Desk 4TB,200,59.4,758,https://hdd.userbenchmark.com/SpeedTest/3619/Seagate-Backup--Desk
HDD,,Seagate,ST32000641AS 2TB,201,59.2,7216,https://hdd.userbenchmark.com/SpeedTest/1130/ST32000641AS
HDD,,Hitachi,HDS721010CLA630 1TB,202,59.2,7200,https://hdd.userbenchmark.com/SpeedTest/1955/Hitachi-HDS721010CLA630
HDD,,WD,WD7502AAEX-00Y9A0 750GB,203,59.1,2879,https://hdd.userbenchmark.com/SpeedTest/1200/WDC-WD7502AAEX-00Y9A0
HDD,,Hitachi,HDS723015BLA642 1.5TB,204,59,1743,https://hdd.userbenchmark.com/SpeedTest/1237/Hitachi-HDS723015BLA642
HDD,,Samsung,HD502HJ 500GB,205,58.7,40431,https://hdd.userbenchmark.com/SpeedTest/1184/SAMSUNG-HD502HJ
HDD,,Samsung,HD254GJ 250GB,206,58.7,665,https://hdd.userbenchmark.com/SpeedTest/10095/SAMSUNG-HD254GJ
HDD,,Hitachi,HDS5C4040ALE630 4TB,207,58.5,664,https://hdd.userbenchmark.com/SpeedTest/2257/Hitachi-HDS5C4040ALE630
HDD,,Hitachi,HDS72105 500GB,208,58.5,521,https://hdd.userbenchmark.com/SpeedTest/7340/Hitachi-HDS72105
HDD,,WD,WD740HLFS-01G6U0 74GB,209,58.5,247,https://hdd.userbenchmark.com/SpeedTest/2768/WDC-WD740HLFS-01G6U0
HDD,,Hitachi,HTS721010A9E6300 1TB,210,58.4,1234,https://hdd.userbenchmark.com/SpeedTest/11219/HGST-HTS721010A9E6300
HDD,,WD,WD3000BLFS-08YBU0 300GB,211,58.4,456,https://hdd.userbenchmark.com/SpeedTest/4420/WDC-WD3000BLFS-08YBU0
HDD,,Hitachi,HDS721050CLA662 500GB,212,58.3,6794,https://hdd.userbenchmark.com/SpeedTest/1785/Hitachi-HDS721050CLA662
HDD,,Hitachi,HDS721010CLA330 1TB,213,58.3,3909,https://hdd.userbenchmark.com/SpeedTest/2095/Hitachi-HDS721010CLA330
HDD,,Seagate,ST3500514NS 500GB,214,58.3,1037,https://hdd.userbenchmark.com/SpeedTest/6066/ST3500514NS
HDD,,WD,WD3000GLFS-01F8U0 300GB,215,58.3,2726,https://hdd.userbenchmark.com/SpeedTest/1583/WDC-WD3000GLFS-01F8U0
HDD,HDS721010CLA332,Hitachi,Deskstar 7K1000.C 1TB,216,58.3,47686,https://hdd.userbenchmark.com/SpeedTest/1129/Hitachi-HDS721010CLA332
HDD,,Hitachi,HDS721010CLA632 1TB,217,58.2,6795,https://hdd.userbenchmark.com/SpeedTest/2755/Hitachi-HDS721010CLA632
HDD,,Seagate,ST2000DL 004 HD204UI 2TB,218,57.9,126,https://hdd.userbenchmark.com/SpeedTest/7858/ST2000DL-004-HD204UI
HDD,,,WL1000GSA6472R 1TB,219,57.8,11,https://hdd.userbenchmark.com/SpeedTest/7128/WL1000GSA6472R
HDD,ST2000DL003,Seagate,Barracuda Green 2TB,220,57.7,41290,https://hdd.userbenchmark.com/SpeedTest/979/ST2000DL003-9VT166
HDD,ST500DM002,Seagate,Barracuda 7200.14 500GB,221,57.6,265731,https://hdd.userbenchmark.com/SpeedTest/712/ST500DM002-1BD142
HDD,ST2000DL001,Seagate,Barracuda Green 2TB,222,57.4,3713,https://hdd.userbenchmark.com/SpeedTest/447/ST2000DL001-9VT156
HDD,,Hitachi,HDS721075CLA332 750GB,223,57.3,2069,https://hdd.userbenchmark.com/SpeedTest/5587/Hitachi-HDS721075CLA332
HDD,ST1000DL002,Seagate,Barracuda Green 1TB,224,57.3,8445,https://hdd.userbenchmark.com/SpeedTest/1672/ST1000DL002-9TT153
HDD,ST2000VX002,Seagate,Surveillance 2TB,225,57.2,378,https://hdd.userbenchmark.com/SpeedTest/11181/ST2000VX002-1AH166
HDD,,WD,WD1001FAES-60Z2A0 1TB,226,57.1,5502,https://hdd.userbenchmark.com/SpeedTest/3129/WDC-WD1001FAES-60Z2A0
HDD,,Hitachi,HDS721050CLA360 500GB,227,57,7790,https://hdd.userbenchmark.com/SpeedTest/3631/Hitachi-HDS721050CLA360
HDD,WD3000HLFS,WD,VelociRaptor 300GB,228,57,6117,https://hdd.userbenchmark.com/SpeedTest/1307/WDC-WD3000HLFS-01G6U1
HDD,,Hitachi,HDS721050CLA362 500GB,229,57,25567,https://hdd.userbenchmark.com/SpeedTest/2062/Hitachi-HDS721050CLA362
HDD,,WD,WD6402AAEX-00Z3A0 640GB,230,56.8,3224,https://hdd.userbenchmark.com/SpeedTest/1783/WDC-WD6402AAEX-00Z3A0
HDD,WD1002FAEX,WD,Black 1TB (2010),231,56.5,150490,https://hdd.userbenchmark.com/WD-Black-1TB-2010/Rating/1580
HDD,WD5000AZRX,WD,Green 500GB (2012),232,56.5,18035,https://hdd.userbenchmark.com/SpeedTest/2487/WDC-WD5000AZRX-00A8LB0
HDD,ST1000DM000,Seagate,Desktop HDD 1TB (2013),233,56.5,961,https://hdd.userbenchmark.com/SpeedTest/3274/ST1000DM000-9TS15E
HDD,,Samsung,HD253GJ 250GB,234,56,1779,https://hdd.userbenchmark.com/SpeedTest/3770/SAMSUNG-HD253GJ
HDD,WD10EALX,WD,Blue 1TB (2010),235,56,31585,https://hdd.userbenchmark.com/WD-Blue-1TB-2010/Rating/2023
HDD,,WD,WD800HLFS-75G6U0 80GB,236,56,565,https://hdd.userbenchmark.com/SpeedTest/5888/WDC-WD800HLFS-75G6U0
HDD,,Hitachi,HTS725050A7E63 500GB,237,55.9,17,https://hdd.userbenchmark.com/SpeedTest/12194/HTS725050A7E63
HDD,,WD,WD5002AALX-00J37A0 500GB,238,55.8,5807,https://hdd.userbenchmark.com/SpeedTest/3694/WDC-WD5002AALX-00J37A0
HDD,,WD,WD1500HLFS-01G6U1 150GB,239,55.7,5217,https://hdd.userbenchmark.com/SpeedTest/2890/WDC-WD1500HLFS-01G6U1
HDD,,Toshiba,MQ01ACF050 500GB,240,55.6,10564,https://hdd.userbenchmark.com/SpeedTest/7527/TOSHIBA-MQ01ACF050
HDD,,Hitachi,HDS72202 2TB,241,55.5,156,https://hdd.userbenchmark.com/SpeedTest/9104/Hitachi-HDS72202
HDD,ST1500DL003,Seagate,Barracuda Green 1.5TB,242,55.5,11881,https://hdd.userbenchmark.com/SpeedTest/2196/ST1500DL003-9VT16L
HDD,,WD,WD7500AALX-009BA0 750GB,243,55.5,1350,https://hdd.userbenchmark.com/SpeedTest/5152/WDC-WD7500AALX-009BA0
HDD,HD204UI,Samsung,Spinpoint F4 2TB,244,55.5,25422,https://hdd.userbenchmark.com/SpeedTest/324/SAMSUNG-HD204UI
HDD,,Hitachi,HDS722020ALA330 2TB,245,55.5,9537,https://hdd.userbenchmark.com/SpeedTest/1289/Hitachi-HDS722020ALA330
HDD,,WD,WD30EZRS-00J99B0 3TB,246,55.4,1478,https://hdd.userbenchmark.com/SpeedTest/3380/WDC-WD30EZRS-00J99B0
HDD,,WD,WD20EURS-63S48Y0 2TB,247,55.4,5201,https://hdd.userbenchmark.com/SpeedTest/2441/WDC-WD20EURS-63S48Y0
HDD,MQ01ABD100H,Toshiba,Notebook SSHD 2.5" 1TB,248,55.2,1882,https://hdd.userbenchmark.com/Toshiba-Notebook-SSHD-25--1TB/Rating/1957
HDD,,Seagate,ST3500410AS 500GB,249,55.2,3033,https://hdd.userbenchmark.com/SpeedTest/1333/ST3500410AS
HDD,,Seagate,ST3500410SV 500GB,250,55.1,936,https://hdd.userbenchmark.com/SpeedTest/1363/ST3500410SV
HDD,,Hitachi,HDS5C3020ALA632 2TB,251,55.1,5253,https://hdd.userbenchmark.com/SpeedTest/693/Hitachi-HDS5C3020ALA632
HDD,WD10EALS,WD,Blue 1TB (2010),252,55,7699,https://hdd.userbenchmark.com/WD-Blue-1TB-2010/Rating/1780
HDD,,Seagate,ST3500411SV 500GB,253,54.8,499,https://hdd.userbenchmark.com/SpeedTest/5943/ST3500411SV
HDD,,Hitachi,HDS721050CLA660 500GB,254,54.8,6762,https://hdd.userbenchmark.com/SpeedTest/289/Hitachi-HDS721050CLA660
HDD,,Seagate,ST31000525SV 1TB,255,54.7,939,https://hdd.userbenchmark.com/SpeedTest/9992/ST31000525SV
HDD,ST3500418AS,Seagate,Barracuda 7200.12 500GB,256,54.7,109015,https://hdd.userbenchmark.com/SpeedTest/441/ST3500418AS
HDD,,WD,WD1001FALS-00U9B0 1TB,257,54.6,1959,https://hdd.userbenchmark.com/SpeedTest/2730/WDC-WD1001FALS-00U9B0
HDD,,Samsung,HD155UI 1.5TB,258,54.6,1000,https://hdd.userbenchmark.com/SpeedTest/6951/SAMSUNG-HD155UI
HDD,,Hitachi,HDS721010CLA 1TB,259,54.5,973,https://hdd.userbenchmark.com/SpeedTest/1227/Hitachi-HDS721010CLA
HDD,,WD,WD10EUCX-63YZ1Y0 1TB,260,54.4,462,https://hdd.userbenchmark.com/SpeedTest/2516/WDC-WD10EUCX-63YZ1Y0
HDD,WD05PURZ,WD,Purple Surveillance 500GB (2017),261,54.4,2,https://hdd.userbenchmark.com/SpeedTest/430589/WDC-WD05PURZ-85U8XY0
HDD,,WD,WD5000AUDX-63WNHY0 500GB,262,54.4,1535,https://hdd.userbenchmark.com/SpeedTest/1793/WDC-WD5000AUDX-63WNHY0
HDD,,Seagate,STM3500418AS 500GB,263,54.3,3263,https://hdd.userbenchmark.com/SpeedTest/2669/STM3500418AS
HDD,ST1000LM014,Seagate,Laptop SSHD 2.5" (32GB NAND) 1TB,264,54.2,296,https://hdd.userbenchmark.com/Seagate-Laptop-SSHD-25--32GB-NAND-1TB/Rating/3600
HDD,,,GB0500EAFYL 500GB,265,54.2,268,https://hdd.userbenchmark.com/SpeedTest/5763/GB0500EAFYL
HDD,ST31500341AS,Seagate,Barracuda 7200.11 1.5TB,266,54,26220,https://hdd.userbenchmark.com/SpeedTest/864/ST31500341AS
HDD,ST250DM000,Seagate,Barracuda 7200.14 250GB,267,54,17244,https://hdd.userbenchmark.com/SpeedTest/3265/ST250DM000-1BD141
HDD,ST3500413AS,Seagate,Barracuda 7200.12 500GB,268,53.9,50581,https://hdd.userbenchmark.com/SpeedTest/1134/ST3500413AS
HDD,,Seagate,ST31000524AS 1TB,269,53.9,223,https://hdd.userbenchmark.com/SpeedTest/12491/Seagate-ST31000524AS
HDD,,Apple,HDD WDC WD10EALX-408EA0 1TB,270,53.8,201,https://hdd.userbenchmark.com/SpeedTest/6944/APPLE-HDD-WDC-WD10EALX-408EA0
HDD,,WD,WD1600HLFS-60G6U2 160GB,271,53.8,2220,https://hdd.userbenchmark.com/SpeedTest/5606/WDC-WD1600HLFS-60G6U2
HDD,,Seagate,ST31500341AS 1.5TB,272,53.8,73,https://hdd.userbenchmark.com/SpeedTest/6611/Seagate-ST31500341AS
HDD,WD5000AAKX,WD,Blue 500GB (2010),273,53.7,246602,https://hdd.userbenchmark.com/SpeedTest/398/WDC-WD5000AAKX-001CA0
HDD,WD25EZRX,WD,Green 2.5TB (2011),274,53.7,645,https://hdd.userbenchmark.com/SpeedTest/3574/WDC-WD25EZRX-00MMMB0
HDD,ST31000524AS,Seagate,Barracuda 7200.12 1TB,275,53.6,201731,https://hdd.userbenchmark.com/Seagate-Barracuda-720012-1TB/Rating/2022
HDD,,WD,WD5002ABYS-02B1B0 500GB,276,53.3,3932,https://hdd.userbenchmark.com/SpeedTest/4481/WDC-WD5002ABYS-02B1B0
HDD,,,OCZ-AGILITY3 120GB,277,53.3,76,https://hdd.userbenchmark.com/SpeedTest/2512/OCZ-AGILITY3
HDD,,WD,WD25EZRS-00J99B0 2.5TB,278,53.1,525,https://hdd.userbenchmark.com/SpeedTest/9160/WDC-WD25EZRS-00J99B0
HDD,WD7500BPKT,WD,Black 2.5" 750GB (2011),279,53,12643,https://hdd.userbenchmark.com/SpeedTest/310/WDC-WD7500BPKT-60PK4T0
HDD,,WD,WD7502ABYS-02A6B0 750GB,280,52.9,594,https://hdd.userbenchmark.com/SpeedTest/9643/WDC-WD7502ABYS-02A6B0
HDD,,Seagate,ST2000LM003 HN-M201RAD 2TB,281,52.9,23730,https://hdd.userbenchmark.com/SpeedTest/12558/ST2000LM003-HN-M201RAD
HDD,,Hitachi,HDS5C3030ALA630 3TB,282,52.7,1233,https://hdd.userbenchmark.com/SpeedTest/3627/Hitachi-HDS5C3030ALA630
HDD,WD7500BPKX,WD,Black 2.5" 750GB (2013),283,52.6,13452,https://hdd.userbenchmark.com/SpeedTest/1740/WDC-WD7500BPKX-80HPJ
HDD,,Hitachi,HTS725050A7E630 500GB,284,52.6,27417,https://hdd.userbenchmark.com/SpeedTest/386/HGST-HTS725050A7E630
HDD,,,GB0250EAFYK 250GB,285,52.6,383,https://hdd.userbenchmark.com/SpeedTest/5794/GB0250EAFYK
HDD,,Samsung,HE103UJ 1TB,286,52.5,546,https://hdd.userbenchmark.com/SpeedTest/5305/SAMSUNG-HE103UJ
HDD,,Seagate,ST3640623AS 640GB,287,52.3,527,https://hdd.userbenchmark.com/SpeedTest/5431/ST3640623AS
HDD,,WD,WD2502ABYS-18B7A0 250GB,288,52.3,787,https://hdd.userbenchmark.com/SpeedTest/4931/WDC-WD2502ABYS-18B7A0
HDD,,,GB1000EAMYC 1TB,289,51.9,638,https://hdd.userbenchmark.com/SpeedTest/10569/GB1000EAMYC
HDD,,Seagate,STM31000528AS 1TB,290,51.6,702,https://hdd.userbenchmark.com/SpeedTest/4190/STM31000528AS
HDD,,Seagate,ST31000333AS 1TB,291,51.4,8625,https://hdd.userbenchmark.com/SpeedTest/1279/ST31000333AS
HDD,WD7500AZRX,WD,Green 750GB (2012),292,51.4,757,https://hdd.userbenchmark.com/SpeedTest/1925/WDC-WD7500AZRX-00A8LB0
HDD,,Toshiba,MQ01ACF032 320GB,293,51.3,2889,https://hdd.userbenchmark.com/SpeedTest/4030/TOSHIBA-MQ01ACF032
HDD,WD10EARX,WD,Green 1TB (2011),294,51.3,23375,https://hdd.userbenchmark.com/SpeedTest/2607/WDC-WD10EARX-00N0YB0
HDD,HTS727575A9E364,HGST,Travelstar 7K750 2.5" 750GB,295,51.3,9541,https://hdd.userbenchmark.com/SpeedTest/104/Hitachi-HTS727575A9E364
HDD,,Seagate,ST3640323AS 640GB,296,51,1619,https://hdd.userbenchmark.com/SpeedTest/3064/ST3640323AS
HDD,,Hitachi,HTS7275 750GB,297,51,18,https://hdd.userbenchmark.com/SpeedTest/6142/Hitachi-HTS7275
HDD,WD2500AAKX,WD,Blue 250GB (2010),298,51,27915,https://hdd.userbenchmark.com/SpeedTest/53/WDC-WD2500AAKX-753CA1
